transaction_id,customer_id,transaction_date,product_category,brand_type,payment_method,quantity,price_per_unit,discount_applied,total_amount
T0001997,C00747,2023-09-22,Laptop Case,third_party,Card,2,800,0,1600.0
T0001998,C01778,2022-11-05,Earphones,third_party,UPI/Wallet,1,600,0,540.0
T0001999,C00668,2022-04-06,Rice,third_party,Card,5,60,1,300.0
T0002000,C01575,2024-04-13,Shampoo,third_party,UPI/Wallet,3,120,1,360.0
T0002001,C00251,2023-04-24,Oil,third_party,Card,1,200,0,180.0
T0002002,C01578,2022-11-18,Snacks,third_party,Card,10,50,0,450.0
T0002003,C01213,2024-04-12,Oil,third_party,Cash,1,200,1,200.0
T0002004,C00317,2021-03-06,C-Type Cable,third_party,UPI/Wallet,2,300,1,540.0
T0002005,C01504,2024-08-03,C-Type Cable,private,Card,1,300,1,300.0
T0002006,C01726,2022-12-13,Oil,third_party,Card,1,200,1,180.0
T0002007,C00734,2023-06-18,Snacks,third_party,Cash,1,50,0,50.0
T0002008,C00950,2020-10-14,Snacks,third_party,UPI/Wallet,3,50,1,150.0
T0002009,C01314,2022-11-09,Soap,third_party,Cash,2,40,0,80.0
T0002010,C00629,2023-05-31,Soap,third_party,Card,3,40,1,120.0
T0002011,C01722,2021-01-27,Toothpaste,third_party,Card,1,80,0,80.0
T0002012,C00332,2023-04-30,Earphones,private,Card,1,600,1,600.0
T0002013,C01830,2022-07-23,Chair,private,Card,1,1500,0,1500.0
T0002014,C00878,2024-02-25,Toothpaste,private,Card,1,80,0,72.0
T0002015,C01937,2022-01-27,Snacks,third_party,Card,2,50,0,100.0
T0002016,C01981,2023-01-21,C-Type Cable,third_party,Card,2,300,0,600.0
T0002017,C01084,2023-10-18,C-Type Cable,third_party,UPI/Wallet,3,300,0,900.0
T0002018,C01376,2021-12-27,Rice,third_party,UPI/Wallet,1,60,1,60.0
T0002019,C00479,2022-11-15,Shampoo,private,Card,1,120,0,120.0
T0002020,C00711,2023-05-06,Rice,third_party,UPI/Wallet,10,60,0,600.0
T0002021,C01184,2022-01-16,C-Type Cable,third_party,Card,15,300,1,4500.0
T0002022,C00528,2024-04-06,Rice,private,UPI/Wallet,2,60,1,120.0
T0002023,C00119,2021-01-26,Chair,third_party,Card,5,1500,1,7500.0
T0002024,C00326,2023-11-08,C-Type Cable,third_party,Cash,1,300,0,300.0
T0002025,C01080,2023-10-01,Toothpaste,private,Cash,1,80,1,80.0
T0002026,C00267,2023-10-14,Chair,third_party,UPI/Wallet,1,1500,0,1350.0
T0002027,C01318,2024-03-14,Shampoo,third_party,Cash,1,120,1,120.0
T0002028,C01334,2024-04-06,Chair,third_party,Card,1,1500,0,1500.0
T0002029,C00118,2024-08-09,Toothpaste,private,Card,5,80,0,400.0
T0002030,C01715,2024-05-15,Laptop Case,third_party,Cash,1,800,1,720.0
T0002031,C00213,2022-11-23,C-Type Cable,third_party,UPI/Wallet,1,300,0,270.0
T0002032,C01841,2023-05-07,Shampoo,third_party,UPI/Wallet,15,120,0,1620.0
T0002033,C01824,2024-02-15,Toothpaste,private,Card,1,80,0,72.0
T0002034,C01119,2024-08-07,Rice,third_party,Cash,1,60,0,60.0
T0002035,C00165,2023-11-23,C-Type Cable,third_party,Cash,1,300,1,300.0
T0002036,C01928,2023-01-14,Rice,private,Cash,1,60,1,60.0
T0002037,C00376,2022-06-21,Toothpaste,third_party,Cash,1,80,0,80.0
T0002038,C00903,2022-11-07,Shampoo,third_party,Card,3,120,0,360.0
T0002039,C00011,2022-06-26,Laptop Case,private,UPI/Wallet,1,800,1,800.0
T0002040,C00666,2023-05-28,Toothpaste,private,UPI/Wallet,5,80,1,360.0
T0002041,C01237,2024-02-09,Soap,third_party,Card,1,40,0,40.0
T0002042,C01011,2024-05-18,Shampoo,third_party,UPI/Wallet,1,120,0,120.0
T0002043,C00456,2023-07-28,Oil,third_party,UPI/Wallet,1,200,1,180.0
T0002044,C01701,2023-05-23,C-Type Cable,third_party,UPI/Wallet,1,300,1,300.0
T0002045,C00930,2023-12-27,Shampoo,third_party,Cash,1,120,1,120.0
T0002046,C01534,2024-05-17,Earphones,third_party,Cash,1,600,1,600.0
T0002047,C00006,2024-08-29,C-Type Cable,third_party,Card,15,300,0,4050.0
T0002048,C01118,2024-05-19,Rice,third_party,UPI/Wallet,10,60,0,600.0
T0002049,C00340,2023-08-28,Shampoo,third_party,Card,10,120,0,1200.0
T0002050,C00573,2023-01-25,Toothpaste,third_party,UPI/Wallet,10,80,0,720.0
T0002051,C00322,2023-09-28,Oil,third_party,Cash,1,200,0,200.0
T0002052,C00502,2022-08-02,Oil,private,Card,1,200,1,200.0
T0002053,C01994,2023-07-25,Rice,private,Cash,5,60,1,300.0
T0002054,C01631,2022-10-28,Rice,private,UPI/Wallet,1,60,1,60.0
T0002055,C00427,2024-05-11,Earphones,private,Cash,3,600,0,1800.0
T0002056,C00505,2023-12-18,C-Type Cable,third_party,Cash,1,300,0,300.0
T0002057,C00055,2024-02-02,Oil,third_party,UPI/Wallet,2,200,0,360.0
T0002058,C01704,2022-05-19,Toothpaste,third_party,UPI/Wallet,1,80,0,80.0
T0002059,C00683,2023-10-13,Earphones,third_party,UPI/Wallet,10,600,0,6000.0
T0002060,C00242,2022-04-12,Shampoo,private,Cash,1,120,0,120.0
T0002061,C00633,2022-01-20,Earphones,third_party,Cash,1,600,1,540.0
T0002062,C01587,2023-05-15,Toothpaste,third_party,Card,1,80,1,80.0
T0002063,C01632,2022-11-22,Snacks,third_party,Card,1,50,0,50.0
T0002064,C00205,2024-03-14,Chair,third_party,Cash,2,1500,1,3000.0
T0002065,C00562,2020-12-27,Chair,private,UPI/Wallet,2,1500,1,3000.0
T0002066,C00211,2024-01-10,Shampoo,third_party,Card,5,120,0,600.0
T0002067,C01570,2024-05-13,Soap,private,Cash,1,40,1,40.0
T0002068,C00282,2024-05-28,Toothpaste,private,Cash,1,80,0,80.0
T0002069,C00472,2021-12-03,Oil,third_party,Card,1,200,0,200.0
T0002070,C00286,2024-07-07,Snacks,third_party,Cash,1,50,0,50.0
T0002071,C00905,2023-11-02,Chair,third_party,Cash,1,1500,1,1500.0
T0002072,C01995,2024-08-12,Shampoo,third_party,Cash,2,120,0,240.0
T0002073,C01028,2022-06-21,Laptop Case,private,UPI/Wallet,3,800,1,2400.0
T0002074,C01106,2021-07-29,Snacks,third_party,Cash,2,50,1,100.0
T0002075,C00990,2023-02-06,Chair,private,Card,1,1500,0,1500.0
T0002076,C01804,2023-08-29,Soap,third_party,UPI/Wallet,1,40,1,40.0
T0002077,C00734,2023-12-28,Earphones,third_party,Card,1,600,1,600.0
T0002078,C00564,2024-01-16,Rice,third_party,UPI/Wallet,1,60,1,60.0
T0002079,C01087,2022-11-03,Soap,third_party,Card,1,40,1,40.0
T0002080,C00979,2022-05-17,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0002081,C00257,2023-12-14,Earphones,third_party,Cash,1,600,1,600.0
T0002082,C00165,2024-05-26,Earphones,third_party,Cash,1,600,0,600.0
T0002083,C00018,2024-08-17,Snacks,third_party,UPI/Wallet,1,50,1,45.0
T0002084,C01809,2022-06-10,Toothpaste,third_party,Cash,1,80,1,80.0
T0002085,C01324,2024-01-29,Rice,private,Cash,10,60,0,600.0
T0002086,C00179,2024-06-01,Toothpaste,third_party,Cash,1,80,0,80.0
T0002087,C01342,2023-04-17,C-Type Cable,third_party,Card,3,300,0,810.0
T0002088,C00817,2023-01-01,Rice,private,Card,3,60,0,180.0
T0002089,C00740,2022-04-17,C-Type Cable,private,Card,1,300,0,270.0
T0002090,C00475,2023-09-19,Earphones,private,Cash,2,600,0,1200.0
T0002091,C01563,2022-01-03,Soap,third_party,Cash,1,40,1,40.0
T0002092,C00192,2023-12-27,Snacks,third_party,Cash,1,50,0,50.0
T0002093,C00044,2023-01-09,Laptop Case,private,Cash,1,800,1,800.0
T0002094,C00820,2023-08-09,Snacks,third_party,Cash,2,50,1,100.0
T0002095,C01783,2023-07-13,Shampoo,third_party,UPI/Wallet,1,120,1,108.0
T0002096,C01173,2024-07-09,Oil,private,Card,1,200,1,180.0
T0002097,C01692,2023-10-11,C-Type Cable,third_party,UPI/Wallet,5,300,0,1500.0
T0002098,C01777,2023-04-10,Soap,third_party,UPI/Wallet,1,40,1,40.0
T0002099,C00191,2023-02-02,C-Type Cable,private,UPI/Wallet,10,300,0,3000.0
T0002100,C00566,2021-11-30,Toothpaste,private,Card,2,80,0,160.0
T0002101,C01349,2022-07-04,C-Type Cable,third_party,Card,1,300,0,300.0
T0002102,C01419,2022-10-26,Soap,third_party,Cash,2,40,0,80.0
T0002103,C01803,2024-02-03,C-Type Cable,third_party,Card,1,300,0,300.0
T0002104,C00904,2023-10-22,Rice,third_party,Card,3,60,0,162.0
T0002105,C01429,2024-05-10,Shampoo,private,UPI/Wallet,1,120,0,120.0
T0002106,C00547,2022-01-28,Toothpaste,private,Cash,1,80,1,80.0
T0002107,C01600,2023-11-14,Oil,third_party,Card,1,200,1,200.0
T0002108,C01559,2024-03-09,Rice,private,UPI/Wallet,5,60,1,300.0
T0002109,C00776,2024-08-25,Shampoo,third_party,Card,1,120,1,108.0
T0002110,C01057,2023-11-26,C-Type Cable,third_party,UPI/Wallet,1,300,0,300.0
T0002111,C00007,2021-10-05,Earphones,private,Card,1,600,1,600.0
T0002112,C01933,2023-12-07,Toothpaste,private,Card,1,80,0,80.0
T0002113,C01209,2024-02-19,Earphones,private,UPI/Wallet,3,600,0,1800.0
T0002114,C00160,2023-09-01,Toothpaste,third_party,Card,1,80,1,80.0
T0002115,C00602,2024-04-25,Soap,third_party,UPI/Wallet,15,40,1,600.0
T0002116,C00937,2024-07-17,Rice,third_party,UPI/Wallet,1,60,1,60.0
T0002117,C01973,2024-03-21,Oil,third_party,Card,1,200,1,180.0
T0002118,C01796,2022-08-12,C-Type Cable,third_party,Cash,1,300,1,300.0
T0002119,C01807,2024-06-02,Snacks,third_party,UPI/Wallet,3,50,0,150.0
T0002120,C00306,2020-05-17,Chair,third_party,UPI/Wallet,2,1500,0,2700.0
T0002121,C01059,2023-03-05,Toothpaste,private,UPI/Wallet,2,80,1,144.0
T0002122,C02000,2022-05-05,Soap,third_party,Card,3,40,0,120.0
T0002123,C00075,2020-02-06,Soap,third_party,Card,1,40,0,40.0
T0002124,C00812,2023-06-29,Chair,third_party,Cash,2,1500,1,3000.0
T0002125,C01621,2024-06-11,Snacks,third_party,UPI/Wallet,1,50,0,50.0
T0002126,C01819,2024-01-17,Chair,third_party,Cash,2,1500,0,3000.0
T0002127,C00926,2023-08-26,Laptop Case,third_party,Cash,1,800,1,800.0
T0002128,C01656,2022-10-24,Rice,third_party,UPI/Wallet,3,60,1,180.0
T0002129,C01393,2024-07-23,Shampoo,third_party,UPI/Wallet,2,120,1,240.0
T0002130,C00050,2024-03-13,Oil,third_party,Cash,2,200,1,400.0
T0002131,C00285,2020-10-08,Snacks,third_party,UPI/Wallet,1,50,1,50.0
T0002132,C01567,2024-07-17,Snacks,third_party,UPI/Wallet,1,50,1,45.0
T0002133,C00801,2024-01-29,Soap,private,Cash,1,40,1,40.0
T0002134,C01184,2021-08-02,Rice,third_party,UPI/Wallet,10,60,0,600.0
T0002135,C01043,2024-04-19,Earphones,private,UPI/Wallet,15,600,0,9000.0
T0002136,C01151,2024-03-23,Shampoo,third_party,Cash,1,120,0,120.0
T0002137,C00938,2023-12-03,Rice,third_party,Card,3,60,1,162.0
T0002138,C01203,2021-11-19,Toothpaste,private,UPI/Wallet,1,80,0,80.0
T0002139,C00179,2023-06-09,Soap,third_party,UPI/Wallet,1,40,0,36.0
T0002140,C00735,2023-10-31,Earphones,third_party,Cash,1,600,1,600.0
T0002141,C00131,2023-06-07,Earphones,private,Cash,1,600,0,600.0
T0002142,C01244,2023-06-12,Laptop Case,private,Cash,15,800,1,12000.0
T0002143,C00503,2023-09-22,Rice,third_party,UPI/Wallet,3,60,0,180.0
T0002144,C01104,2023-09-13,Snacks,third_party,Cash,1,50,1,50.0
T0002145,C01954,2020-12-11,Toothpaste,third_party,Card,2,80,0,144.0
T0002146,C01333,2023-08-16,Toothpaste,third_party,UPI/Wallet,1,80,0,80.0
T0002147,C01340,2022-11-03,Laptop Case,private,Card,1,800,0,720.0
T0002148,C00112,2023-03-22,Earphones,third_party,Card,1,600,0,600.0
T0002149,C00099,2022-03-18,Soap,private,Cash,2,40,0,80.0
T0002150,C00824,2023-09-12,Shampoo,third_party,Card,2,120,0,240.0
T0002151,C01578,2022-12-15,Toothpaste,third_party,Card,3,80,0,240.0
T0002152,C00040,2023-12-22,Chair,private,UPI/Wallet,1,1500,1,1500.0
T0002153,C00377,2024-03-14,Chair,third_party,Card,1,1500,0,1500.0
T0002154,C01214,2023-01-02,Snacks,third_party,Card,5,50,0,225.0
T0002155,C00968,2024-03-28,C-Type Cable,third_party,Cash,1,300,0,300.0
T0002156,C00492,2023-12-31,Earphones,private,Cash,1,600,1,540.0
T0002157,C01846,2023-05-16,Toothpaste,private,UPI/Wallet,1,80,1,80.0
T0002158,C00377,2022-07-19,Toothpaste,private,Card,1,80,0,72.0
T0002159,C00023,2022-12-14,Toothpaste,third_party,Cash,10,80,1,720.0
T0002160,C01796,2024-02-20,Oil,private,UPI/Wallet,1,200,0,200.0
T0002161,C00320,2023-08-21,Soap,third_party,Cash,1,40,1,40.0
T0002162,C00830,2024-01-16,Rice,private,Card,1,60,0,54.0
T0002163,C01545,2022-01-04,Toothpaste,private,UPI/Wallet,1,80,1,72.0
T0002164,C00727,2023-02-10,Soap,third_party,UPI/Wallet,1,40,0,40.0
T0002165,C01670,2024-08-09,Chair,third_party,Card,3,1500,0,4500.0
T0002166,C01790,2022-02-17,C-Type Cable,third_party,UPI/Wallet,1,300,0,270.0
T0002167,C01791,2023-02-18,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0002168,C01459,2024-08-29,C-Type Cable,third_party,Cash,15,300,0,4500.0
T0002169,C00781,2022-12-03,C-Type Cable,third_party,UPI/Wallet,2,300,1,600.0
T0002170,C00151,2024-07-28,Shampoo,third_party,Card,1,120,0,108.0
T0002171,C00104,2024-07-18,Toothpaste,private,Cash,1,80,0,80.0
T0002172,C01155,2024-08-10,Earphones,private,Card,1,600,0,600.0
T0002173,C01943,2020-08-16,Earphones,third_party,Card,1,600,1,600.0
T0002174,C01209,2024-08-07,Earphones,third_party,UPI/Wallet,1,600,0,600.0
T0002175,C01540,2023-11-22,Laptop Case,third_party,Card,5,800,1,4000.0
T0002176,C00924,2024-06-27,Earphones,private,Card,10,600,0,6000.0
T0002177,C00506,2024-05-15,Toothpaste,third_party,Card,1,80,0,72.0
T0002178,C00410,2024-02-04,Earphones,third_party,UPI/Wallet,1,600,0,540.0
T0002179,C00259,2023-09-19,C-Type Cable,private,Cash,1,300,1,300.0
T0002180,C01337,2024-02-28,Chair,third_party,UPI/Wallet,1,1500,0,1500.0
T0002181,C00625,2022-12-03,Soap,third_party,UPI/Wallet,5,40,0,200.0
T0002182,C00243,2023-09-29,Rice,private,Card,3,60,1,162.0
T0002183,C01302,2023-11-14,Laptop Case,third_party,UPI/Wallet,1,800,1,800.0
T0002184,C01706,2023-07-22,C-Type Cable,private,UPI/Wallet,2,300,0,600.0
T0002185,C00024,2022-04-26,Oil,third_party,Cash,2,200,0,400.0
T0002186,C00479,2023-12-17,Oil,third_party,Card,1,200,1,200.0
T0002187,C01931,2023-12-15,Snacks,third_party,UPI/Wallet,1,50,1,45.0
T0002188,C01921,2021-12-23,Earphones,third_party,UPI/Wallet,3,600,0,1800.0
T0002189,C01756,2022-01-15,Oil,third_party,Cash,1,200,0,200.0
T0002190,C00747,2021-08-14,Soap,third_party,UPI/Wallet,1,40,1,40.0
T0002191,C01918,2024-03-14,Laptop Case,third_party,Card,1,800,0,800.0
T0002192,C01335,2024-04-13,Toothpaste,third_party,Cash,1,80,1,80.0
T0002193,C00247,2021-01-01,Shampoo,private,UPI/Wallet,15,120,0,1800.0
T0002194,C01268,2021-03-16,Oil,third_party,Cash,1,200,1,200.0
T0002195,C00403,2024-05-11,Shampoo,private,Card,15,120,0,1800.0
T0002196,C00177,2023-11-25,Earphones,third_party,Cash,1,600,0,600.0
T0002197,C01707,2022-11-08,Earphones,third_party,UPI/Wallet,1,600,0,600.0
T0002198,C01057,2021-02-25,Chair,private,Cash,1,1500,1,1500.0
T0002199,C01660,2022-10-24,Toothpaste,third_party,Card,1,80,1,80.0
T0002200,C00001,2023-10-24,Toothpaste,third_party,UPI/Wallet,1,80,1,80.0
T0002201,C01587,2021-06-15,Soap,private,Cash,1,40,1,40.0
T0002202,C00157,2023-06-08,Earphones,private,Cash,1,600,1,540.0
T0002203,C01424,2021-04-14,Soap,third_party,UPI/Wallet,1,40,1,36.0
T0002204,C00721,2023-06-11,C-Type Cable,private,UPI/Wallet,1,300,0,300.0
T0002205,C00726,2021-06-02,Laptop Case,private,UPI/Wallet,1,800,0,800.0
T0002206,C01655,2023-12-16,Snacks,private,Card,3,50,1,150.0
T0002207,C01269,2022-12-31,C-Type Cable,third_party,UPI/Wallet,1,300,0,300.0
T0002208,C00097,2023-06-18,Chair,third_party,Card,1,1500,0,1500.0
T0002209,C01828,2022-10-08,Rice,third_party,Card,1,60,0,60.0
T0002210,C00038,2022-09-12,Soap,third_party,UPI/Wallet,3,40,0,108.0
T0002211,C01648,2023-07-17,Laptop Case,private,Card,1,800,1,800.0
T0002212,C01572,2023-09-20,Rice,private,UPI/Wallet,1,60,1,60.0
T0002213,C00571,2023-05-23,Rice,third_party,Cash,1,60,0,60.0
T0002214,C00323,2023-12-24,Earphones,third_party,Card,1,600,1,600.0
T0002215,C01453,2022-01-31,Earphones,private,Cash,1,600,1,600.0
T0002216,C00271,2024-04-18,Soap,private,Card,1,40,1,40.0
T0002217,C00043,2023-10-14,Laptop Case,third_party,Card,10,800,1,7200.0
T0002218,C01475,2023-02-09,Earphones,third_party,Cash,15,600,0,8100.0
T0002219,C01392,2024-01-09,Snacks,third_party,UPI/Wallet,2,50,1,100.0
T0002220,C00162,2024-06-06,Snacks,private,Cash,5,50,1,250.0
T0002221,C00198,2021-09-10,Oil,third_party,UPI/Wallet,1,200,0,200.0
T0002222,C01640,2021-07-28,C-Type Cable,private,Cash,2,300,1,540.0
T0002223,C00932,2023-12-27,Shampoo,private,UPI/Wallet,1,120,1,120.0
T0002224,C00975,2023-11-11,Chair,third_party,Card,1,1500,1,1500.0
T0002225,C01430,2020-05-21,Rice,third_party,UPI/Wallet,2,60,0,120.0
T0002226,C01834,2023-06-17,Soap,private,Card,3,40,1,120.0
T0002227,C01686,2024-07-18,Earphones,third_party,UPI/Wallet,2,600,1,1200.0
T0002228,C01624,2024-06-13,Chair,third_party,Cash,15,1500,1,20250.0
T0002229,C00670,2021-07-20,Earphones,third_party,Cash,1,600,0,540.0
T0002230,C00788,2021-11-10,Snacks,third_party,Cash,1,50,1,50.0
T0002231,C01138,2023-06-19,Chair,private,UPI/Wallet,10,1500,1,13500.0
T0002232,C01901,2021-10-08,Rice,third_party,Card,1,60,0,60.0
T0002233,C00018,2023-03-09,Oil,private,UPI/Wallet,2,200,0,400.0
T0002234,C00879,2021-02-24,Toothpaste,third_party,UPI/Wallet,2,80,0,144.0
T0002235,C00444,2022-08-03,Earphones,private,Cash,1,600,0,600.0
T0002236,C00486,2023-05-07,Rice,private,UPI/Wallet,1,60,1,60.0
T0002237,C01411,2023-12-29,Soap,third_party,Card,1,40,1,40.0
T0002238,C00751,2021-12-17,Soap,third_party,Cash,1,40,1,36.0
T0002239,C01277,2021-08-08,Laptop Case,third_party,Card,1,800,1,800.0
T0002240,C01941,2024-04-29,Chair,third_party,Card,2,1500,1,3000.0
T0002241,C01210,2022-12-09,Shampoo,private,UPI/Wallet,1,120,1,120.0
T0002242,C01896,2024-06-20,Oil,private,UPI/Wallet,1,200,0,200.0
T0002243,C00248,2023-01-06,Laptop Case,third_party,Card,1,800,0,800.0
T0002244,C01719,2021-01-22,Toothpaste,third_party,Card,1,80,0,80.0
T0002245,C01223,2022-12-09,Oil,private,Card,1,200,0,200.0
T0002246,C00835,2024-04-29,C-Type Cable,private,Card,15,300,0,4500.0
T0002247,C01722,2023-01-13,Shampoo,private,Card,1,120,0,120.0
T0002248,C01769,2023-08-31,Shampoo,third_party,Card,10,120,0,1080.0
T0002249,C00724,2024-05-24,Snacks,third_party,Cash,1,50,1,50.0
T0002250,C01395,2021-03-11,Rice,private,UPI/Wallet,1,60,0,60.0
T0002251,C01657,2022-11-27,Snacks,private,UPI/Wallet,1,50,1,50.0
T0002252,C00765,2023-09-26,Shampoo,private,Cash,1,120,0,120.0
T0002253,C00630,2023-10-15,Chair,third_party,Card,1,1500,1,1500.0
T0002254,C00749,2023-07-15,Soap,private,UPI/Wallet,3,40,1,120.0
T0002255,C00654,2021-11-08,Chair,private,Cash,10,1500,1,15000.0
T0002256,C01523,2022-03-11,Toothpaste,third_party,Cash,1,80,1,80.0
T0002257,C01813,2021-11-04,Snacks,third_party,Card,1,50,1,50.0
T0002258,C01374,2023-11-13,Laptop Case,third_party,Cash,1,800,1,800.0
T0002259,C00101,2021-09-19,Shampoo,third_party,UPI/Wallet,15,120,1,1800.0
T0002260,C01642,2023-12-15,Snacks,third_party,Cash,1,50,0,50.0
T0002261,C00336,2023-07-12,Rice,third_party,Cash,1,60,0,54.0
T0002262,C01674,2022-09-18,Shampoo,third_party,Card,2,120,0,240.0
T0002263,C00273,2022-02-08,Soap,third_party,Card,5,40,1,180.0
T0002264,C01779,2024-08-14,Laptop Case,third_party,Cash,1,800,1,800.0
T0002265,C01835,2024-01-02,Chair,third_party,UPI/Wallet,5,1500,0,7500.0
T0002266,C00900,2020-11-06,Chair,third_party,UPI/Wallet,2,1500,0,3000.0
T0002267,C01096,2023-06-28,Oil,third_party,Cash,1,200,0,180.0
T0002268,C00193,2024-05-04,Toothpaste,third_party,Card,1,80,0,80.0
T0002269,C01636,2023-02-03,Shampoo,third_party,Cash,1,120,1,120.0
T0002270,C00145,2024-01-04,Earphones,third_party,UPI/Wallet,1,600,0,600.0
T0002271,C00990,2023-10-10,Oil,third_party,Card,5,200,1,1000.0
T0002272,C00260,2024-05-30,C-Type Cable,private,Card,10,300,1,3000.0
T0002273,C01248,2022-10-20,Earphones,private,Cash,1,600,0,540.0
T0002274,C01468,2024-03-10,C-Type Cable,third_party,Cash,15,300,0,4050.0
T0002275,C01554,2024-07-28,C-Type Cable,third_party,Cash,2,300,0,600.0
T0002276,C00958,2023-04-24,Chair,private,Card,10,1500,0,15000.0
T0002277,C00823,2023-09-06,Toothpaste,third_party,Card,1,80,0,80.0
T0002278,C00741,2024-03-03,Rice,private,Card,3,60,1,162.0
T0002279,C01032,2023-04-13,Toothpaste,private,UPI/Wallet,1,80,0,80.0
T0002280,C01621,2024-03-21,Toothpaste,third_party,Card,1,80,1,72.0
T0002281,C01328,2023-10-11,C-Type Cable,third_party,UPI/Wallet,3,300,0,900.0
T0002282,C00861,2024-08-21,Shampoo,third_party,Card,10,120,0,1080.0
T0002283,C00082,2021-02-06,Soap,third_party,UPI/Wallet,1,40,1,40.0
T0002284,C01626,2024-02-23,C-Type Cable,third_party,Card,3,300,0,900.0
T0002285,C00918,2024-06-12,Toothpaste,private,UPI/Wallet,1,80,0,72.0
T0002286,C01896,2024-02-27,Soap,third_party,UPI/Wallet,2,40,1,80.0
T0002287,C01718,2023-07-29,Laptop Case,third_party,UPI/Wallet,3,800,0,2400.0
T0002288,C01872,2021-08-31,Laptop Case,third_party,UPI/Wallet,1,800,1,800.0
T0002289,C00030,2024-07-09,Toothpaste,third_party,Cash,3,80,0,240.0
T0002290,C01588,2023-07-20,C-Type Cable,private,UPI/Wallet,1,300,0,300.0
T0002291,C00527,2023-10-10,C-Type Cable,private,UPI/Wallet,1,300,0,300.0
T0002292,C01865,2024-07-16,Snacks,private,Card,1,50,0,50.0
T0002293,C00009,2021-06-26,Snacks,private,UPI/Wallet,1,50,0,45.0
T0002294,C00396,2023-12-29,Earphones,third_party,Card,2,600,1,1200.0
T0002295,C01694,2024-06-14,Shampoo,private,UPI/Wallet,2,120,1,216.0
T0002296,C01052,2024-05-24,Laptop Case,third_party,Cash,10,800,0,8000.0
T0002297,C01317,2023-12-04,Laptop Case,third_party,UPI/Wallet,1,800,1,720.0
T0002298,C01070,2024-03-13,Rice,third_party,UPI/Wallet,1,60,0,60.0
T0002299,C00524,2023-06-07,Earphones,third_party,Card,1,600,1,600.0
T0002300,C01543,2024-07-22,Oil,third_party,UPI/Wallet,2,200,1,400.0
T0002301,C01632,2023-12-04,C-Type Cable,private,Cash,2,300,0,600.0
T0002302,C01758,2021-01-21,Chair,private,Cash,1,1500,0,1500.0
T0002303,C00122,2023-08-11,Earphones,third_party,Card,1,600,1,540.0
T0002304,C00203,2024-01-23,C-Type Cable,private,UPI/Wallet,10,300,1,3000.0
T0002305,C00833,2024-04-09,Toothpaste,private,UPI/Wallet,2,80,1,160.0
T0002306,C01540,2024-03-16,Oil,third_party,Cash,1,200,1,200.0
T0002307,C00563,2023-06-26,Rice,private,Card,1,60,1,60.0
T0002308,C01658,2023-11-04,C-Type Cable,third_party,Card,5,300,0,1500.0
T0002309,C00850,2022-11-14,C-Type Cable,third_party,Cash,1,300,0,300.0
T0002310,C01765,2023-08-02,Toothpaste,private,UPI/Wallet,3,80,1,240.0
T0002311,C00011,2022-10-17,Shampoo,third_party,Cash,3,120,1,360.0
T0002312,C00873,2021-12-30,Rice,third_party,Card,1,60,1,60.0
T0002313,C01496,2024-03-26,Snacks,third_party,Card,15,50,0,675.0
T0002314,C01275,2023-06-03,Toothpaste,third_party,Cash,1,80,1,72.0
T0002315,C00093,2023-03-22,Oil,third_party,UPI/Wallet,1,200,0,180.0
T0002316,C01247,2024-08-26,Toothpaste,third_party,UPI/Wallet,1,80,0,80.0
